Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	relative_bl[28]	relative_bl[29]	relative_bl[30]	relative_bl[31]	relative_bl[32]	relative_bl[33]	relative_bl[34]	relative_bl[35]	relative_bl[36]	relative_bl[37]	relative_bl[38]	relative_bl[39]	relative_bl[40]	relative_bl[41]	relative_bl[42]	relative_bl[43]	relative_bl[44]	relative_bl[45]	relative_bl[46]	relative_bl[47]	relative_bl[48]	relative_bl[49]	relative_bl[50]	relative_bl[51]	relative_bl[52]	relative_bl[53]	relative_bl[54]	relative_bl[55]	relative_bl[56]	relative_bl[57]	relative_bl[58]	relative_bl[59]	relative_bl[60]	relative_bl[61]	relative_bl[62]	relative_bl[63]	relative_bl[64]	relative_bl[65]	relative_bl[66]	relative_bl[67]	relative_bl[68]	relative_bl[69]	relative_bl[70]	relative_bl[71]	relative_bl[72]	relative_bl[73]	relative_bl[74]	relative_bl[75]	relative_bl[76]	relative_bl[77]	tree_length
10	0	-1304.078	-1434.895	130.8176	1.40273	0.7128954	0.0172897	0.000694739	0.0102758	0.00915756	0.0184405	0.00382739	0.0135751	0.0598395	0.00772456	0.0220032	0.00207476	0.0227852	0.0190568	0.0260391	0.00808175	0.00108374	0.00302187	0.00300148	0.00239046	0.00019228	0.00214682	0.0059253	0.0236219	0.0056851	0.00686596	0.0385115	0.00870165	0.0236521	0.00823279	0.00662077	0.00180422	0.00727727	0.0193212	0.00825184	0.0337509	0.00967313	0.013586	0.0123338	0.00409096	0.00362493	0.0183438	0.0238658	0.00236816	0.121318	0.0225486	0.0118346	0.00342084	0.0480968	0.0454339	0.0150553	0.000832538	0.0170205	0.141262	0.00987236	0.0320709	0.01959	0.0100377	0.00262663	0.0275775	0.00558478	0.0032609	0.0469706	0.0243727	0.00195348	0.00664699	0.0155246	0.00275974	0.0178904	0.0609094	0.0249527	0.01165	0.0571537	0.0112182	0.0146527	0.00740542	0.00677633	0.0178913	0.0769446	0.369552	0.929555	2.62395	0.012306	0.000494482	0.00731383	0.00651791	0.0131251	0.00272415	0.0096621	0.0425909	0.00549797	0.0156608	0.00147671	0.0162174	0.0135637	0.0185334	0.00575221	0.000771356	0.00215082	0.00213631	0.00170142	0.000136856	0.001528	0.00421734	0.0168129	0.00404639	0.00488686	0.0274107	0.00619342	0.0168344	0.00585971	0.00471235	0.00128415	0.00517961	0.0137519	0.00587327	0.0240223	0.00688487	0.00966983	0.00877864	0.00291175	0.00258005	0.0130562	0.0169865	0.00168554	0.086348	0.016049	0.00842328	0.00243479	0.034233	0.0323377	0.0107157	0.000592561	0.0121144	0.100544	0.00702668	0.0228266	0.0139432	0.00714437	0.00186951	0.0196284	0.00397498	0.00232095	0.0334315	0.0173473	0.00139039	0.00473101	0.0110496	0.00196425	0.0127335	0.0433524	0.0177602	0.00829191	0.0406793	0.00798461	0.0104291	0.00527082	0.00482307	0.0127342	1.404983
11	1	-1303.217	-1434.368	131.1508	0.8076014	1.238235	0.0139725	0.00309532	0.00436387	0.00913967	0.0165418	0.00250832	0.00700848	0.058797	0.0147085	0.00464663	0.0166465	0.0452245	0.0301614	0.0632661	0.00780914	0.00797024	0.00357277	0.00858368	0.0100158	0.00315757	0.0141121	0.00326246	0.0367345	0.0115802	0.0294256	0.0129433	0.0402501	0.00902187	0.00105663	0.00222509	0.00858038	0.0172308	0.0054769	0.0299896	0.00553562	0.0176228	0.00933074	0.0172199	0.000305656	0.0184013	0.0145818	0.00914245	0.0448384	0.0109235	0.0252022	0.0241613	0.0223466	0.0143408	0.00253677	0.0110587	0.00208649	0.0130434	0.052556	0.0270234	0.161079	0.0694748	0.00397155	0.0476861	0.0326874	0.0324136	0.0594741	0.00554454	0.0202964	0.0139438	0.019301	0.067904	0.0575769	0.0117357	0.00795119	0.00134787	0.00152806	0.0739599	0.015816	0.00797257	0.0378334	0.00930119	0.0127025	0.181913	0.53827	1.03048	2.24934	0.00838264	0.001857	0.00261805	0.00548324	0.00992406	0.00150484	0.00420466	0.0352745	0.00882418	0.00278769	0.00998684	0.0271319	0.018095	0.0379557	0.004685	0.00478165	0.00214344	0.00514968	0.00600885	0.00189435	0.00846641	0.00195727	0.0220384	0.00694742	0.0176535	0.00776517	0.0241476	0.00541256	0.000633912	0.00133492	0.00514769	0.0103374	0.0032858	0.0179919	0.00332103	0.0105726	0.00559786	0.0103309	0.000183375	0.0110396	0.0087482	0.0054849	0.0269002	0.00655344	0.0151197	0.0144953	0.0134066	0.00860358	0.0015219	0.00663455	0.00125177	0.00782523	0.0315304	0.0162124	0.0966374	0.0416806	0.00238268	0.0286087	0.0196104	0.0194462	0.0356808	0.00332638	0.0121766	0.0083654	0.0115794	0.0407382	0.0345425	0.00704069	0.00477022	0.000808638	0.00091674	0.0443714	0.00948863	0.00478305	0.0226977	0.00558014	0.00762074	1.666839
12	0	-1305.778	-1436.207	130.4292	1.543008	0.6480849	0.0076063	0.00228973	0.0198237	0.0166393	0.0186298	0.00231132	0.060007	0.0227393	0.03931	0.00655392	0.00125944	0.0217909	0.00331436	0.0483514	0.00736613	0.00255011	0.00259196	0.00270294	0.0052221	0.00103939	0.0115899	0.0181703	0.00765952	0.00589753	0.014581	0.0175109	0.0100261	0.02421	0.0094859	0.0018816	0.00342091	0.00614713	0.0168725	0.00887599	0.0388881	0.00293106	0.00891549	0.00692414	0.00668011	0.0141139	0.0122315	0.0330665	0.00803277	0.139783	0.00973808	0.00435224	0.00452002	0.0626826	0.110865	0.00542402	0.00261579	0.0314352	0.162763	0.0040279	0.0549853	0.0232101	0.00388775	0.000986256	0.0387943	0.0130996	0.0176893	0.0439125	0.0339575	0.00389492	0.0151894	0.0194484	0.00345879	0.0172266	0.0701804	0.0152252	0.0173045	0.0452805	0.0265607	0.00439682	0.0369834	0.00621355	0.0227454	0.0631533	0.33797	0.903999	2.69488	0.00460137	0.00138515	0.0119922	0.0100658	0.0112699	0.00139822	0.0363007	0.013756	0.0237803	0.00396474	0.000761886	0.0131822	0.002005	0.0292498	0.00445608	0.00154267	0.00156798	0.00163512	0.00315907	0.000628773	0.0070112	0.010992	0.00463357	0.00356766	0.00882064	0.0105931	0.00606523	0.0146456	0.00573842	0.00113826	0.00206945	0.00371866	0.0102069	0.00536946	0.0235251	0.00177312	0.00539336	0.00418871	0.00404108	0.00853812	0.00739938	0.0200033	0.00485936	0.0845607	0.00589098	0.00263285	0.00273435	0.0379193	0.0670668	0.00328122	0.0015824	0.0190165	0.0984625	0.00243665	0.0332629	0.0140408	0.00235187	0.000596628	0.0234683	0.00792449	0.010701	0.0265645	0.0205424	0.0023562	0.00918872	0.0117652	0.00209237	0.0104211	0.0424551	0.00921036	0.0104682	0.0273921	0.0160677	0.00265982	0.0223728	0.00375884	0.0137597	1.65305
13	1	-1304.714	-1435.271	130.5566	1.442357	0.6933098	0.0198079	0.00373195	0.00574255	0.00637732	0.000748268	0.00598283	0.00697671	0.0372651	0.0113324	0.00469778	0.0165442	0.0166139	0.0300247	0.0690149	0.00580097	0.00291338	0.00294081	0.0117794	0.00182728	0.0127076	0.0140482	0.00542199	0.0189201	0.0268452	0.0164002	0.0215346	0.00588127	0.0149866	0.00389189	0.00440362	0.00690757	0.0280474	0.0164465	0.00873787	0.0168822	0.0175429	0.0117428	0.0247983	0.000411012	0.0183179	0.0194453	0.00652841	0.0446351	0.00807893	0.0197291	0.0453245	0.0222453	0.0186027	0.0036199	0.00579627	0.00611504	0.0137962	0.0547334	0.048979	0.147802	0.0691599	0.00248018	0.0474699	0.0142905	0.0322667	0.0591319	0.0291826	0.0202044	0.0168672	0.0192134	0.0411682	0.0310422	0.00418687	0.00312611	0.000487554	0.00685655	0.100358	0.0116222	0.00333549	0.0546624	0.00925902	0.0295463	0.0727598	0.360356	0.922364	2.64452	0.0121794	0.00229468	0.00353095	0.00392126	0.000460091	0.0036787	0.0042898	0.0229134	0.00696802	0.00288855	0.0101726	0.0102154	0.0184614	0.0424356	0.00356687	0.00179136	0.00180823	0.00724286	0.00112355	0.0078136	0.00863787	0.00333384	0.0116335	0.0165064	0.0100841	0.0132411	0.00361624	0.00921491	0.00239302	0.00270768	0.00424729	0.0172456	0.0101125	0.0053727	0.0103804	0.0107867	0.00722036	0.0152479	0.000252721	0.0112632	0.0119564	0.00401416	0.027445	0.00496753	0.0121309	0.0278689	0.0136781	0.0114384	0.00222579	0.00356398	0.00375998	0.00848295	0.0336542	0.0301159	0.0908795	0.0425247	0.001525	0.029188	0.00878688	0.01984	0.0363587	0.0179436	0.0124232	0.0103712	0.0118139	0.0253133	0.0190871	0.0025744	0.00192217	0.000299785	0.00421592	0.0617079	0.00714621	0.00205091	0.0336106	0.00569314	0.0181673	1.626347
14	0	-1304.687	-1434.673	129.9866	1.505051	0.6644295	0.0431525	0.00466325	0.028189	0.0135215	0.00807191	0.000681755	0.0640257	0.0299225	0.0419426	0.0189819	0.00126076	0.0523574	0.0297405	0.109187	0.00493157	0.00326538	0.00392783	0.00538348	0.00274391	0.001109	0.00751789	0.00807496	0.00424877	0.00147932	0.0216035	0.0170614	0.00160437	0.0235647	0.0108036	0.00200761	0.00803217	0.0040714	0.0330419	0.00678381	0.0322713	0.00608314	0.00435571	0.018073	0.0205227	0.0296412	0.0636416	0.0571102	0.00219507	0.149144	0.0103902	0.00995662	0.0115148	0.055745	0.0996251	0.00515959	0.016382	0.0335404	0.156576	0.0292727	0.0478173	0.0247645	0.0041711	0.00400457	0.0413924	0.0139769	0.00331647	0.0167565	0.0381539	0.0253259	0.025502	0.0447677	0.00420869	0.0221833	0.122345	0.0326759	0.0803905	0.033392	0.048902	0.00590129	0.0394601	0.020462	0.0055834	0.0666127	0.346252	0.910939	2.6762	0.0202251	0.00218561	0.0132119	0.00633737	0.00378322	0.000319531	0.0300081	0.0140244	0.0196581	0.00889662	0.000590905	0.0245394	0.013939	0.0511749	0.00231138	0.00153045	0.00184093	0.00252318	0.00128604	0.000519778	0.00352356	0.00378465	0.00199136	0.000693344	0.0101253	0.00799649	0.00075195	0.0110445	0.00506353	0.000940946	0.00376459	0.00190822	0.0154864	0.0031795	0.0151252	0.0028511	0.00204147	0.0084706	0.00961879	0.0138925	0.0298282	0.0267669	0.00102881	0.0699024	0.0048698	0.00466656	0.00539686	0.0261271	0.0466932	0.00241825	0.00767807	0.01572	0.0733853	0.0137198	0.0224115	0.0116069	0.00195495	0.0018769	0.0194002	0.00655081	0.00155439	0.00785358	0.0178823	0.01187	0.0119525	0.0209822	0.00197257	0.0103971	0.057342	0.0153149	0.0376782	0.0156505	0.0229198	0.00276587	0.0184946	0.00959033	0.00261688	2.133609
15	1	-1314.858	-1446.17	131.312	0.8185531	1.221668	0.0154942	0.00408431	0.00358521	0.0241406	0.000424452	0.0202518	0.0203987	0.0367709	0.000928155	0.00282832	0.00611221	0.0169518	0.0127932	0.0402402	0.00591897	0.0114913	0.00208812	0.00671259	0.00202815	0.00599921	0.00723306	0.0301841	0.019305	0.0236823	0.019251	0.0140017	0.00600091	0.0338273	0.00530423	0.00447246	0.00704809	0.0393538	0.038973	0.00215871	0.0107302	0.0103227	0.0180178	0.0152562	0.000792342	0.00892841	0.0351046	0.0031833	0.0689782	0.02302	0.0157641	0.0607277	0.0226978	0.027752	0.00369354	0.00107075	0.000957118	0.0246482	0.0558468	0.0614361	0.066657	0.0705668	0.00557714	0.0484356	0.0145812	0.0329231	0.0248815	0.0295735	0.00575328	0.00917809	0.00696086	0.0430337	0.019771	0.00577233	0.00261987	0.000720745	0.00442343	0.101425	0.00755729	0.00886495	0.0172285	0.00558526	0.00369265	0.178958	0.534559	1.02883	2.25765	0.0103658	0.00273244	0.00239854	0.0161503	0.000283962	0.0135487	0.0136469	0.0246001	0.000620944	0.00189217	0.00408912	0.0113409	0.00855876	0.0269211	0.00395985	0.00768779	0.00139697	0.00449078	0.00135685	0.00401352	0.00483898	0.0201934	0.0129152	0.0158437	0.0128791	0.00936729	0.00401466	0.0226308	0.00354858	0.00299212	0.00471524	0.0263281	0.0260733	0.0014442	0.0071786	0.00690597	0.012054	0.0102065	0.000530084	0.00597318	0.0234853	0.00212966	0.046147	0.0154006	0.0105463	0.0406274	0.015185	0.0185664	0.00247101	0.000716338	0.00064032	0.0164899	0.037362	0.0411013	0.0445941	0.0472098	0.00373116	0.0324038	0.00975497	0.0220258	0.0166459	0.0197849	0.00384899	0.00614022	0.00465687	0.0287899	0.0132269	0.00386174	0.00175272	0.000482185	0.00295931	0.0678542	0.00505589	0.00593073	0.011526	0.00373659	0.00247041	1.494749
16	0	-1305.457	-1436.428	130.9709	1.079698	0.9261845	0.0335417	0.00158821	0.022262	0.013429	0.00769217	8.89471e-05	0.0497661	0.0374683	0.000850329	0.0207795	0.00436994	0.0326937	0.0344375	0.0569431	0.0077147	0.00128561	0.0029972	0.00875653	0.0015206	0.00434595	0.00584354	0.00299998	0.003255	0.00464249	0.0316605	0.0178437	0.00338016	0.020292	0.00839746	0.00170898	0.00414683	0.007768	0.0138569	0.0169472	0.0226059	0.000865329	0.00338562	0.0117749	0.015952	0.0233077	0.0494676	0.0330673	0.00503711	0.115928	0.00836052	0.00343171	0.0100403	0.0553292	0.0360517	0.00306591	0.00341435	0.00875835	0.0944251	0.0253049	0.0531964	0.0192474	0.00516131	0.0091036	0.0253476	0.00348967	0.00254533	0.0313926	0.0281296	0.0123665	0.0322618	0.0210696	0.0125053	0.0054056	0.095097	0.0232919	0.0255328	0.0424674	0.0380107	0.0133803	0.0325965	0.0159048	0.0122899	0.122	0.453382	0.986605	2.43801	0.0213012	0.00100861	0.0141378	0.00852828	0.00488503	5.64872e-05	0.0316047	0.0237948	0.000540015	0.0131963	0.0027752	0.0207626	0.0218701	0.0361626	0.00489934	0.000816448	0.00190342	0.00556097	0.000965683	0.00275996	0.00371103	0.00190519	0.00206714	0.00294829	0.0201065	0.0113319	0.00214662	0.0128867	0.00533294	0.00108532	0.00263351	0.00493319	0.00880005	0.0107626	0.0143562	0.000549541	0.00215009	0.00747781	0.0101306	0.0148019	0.0314152	0.0209999	0.0031989	0.0736216	0.00530948	0.00217936	0.00637626	0.0351377	0.0228952	0.00194705	0.00216833	0.00556213	0.0599662	0.0160703	0.0337832	0.0122234	0.00327777	0.00578139	0.0160974	0.00221617	0.00161645	0.0199364	0.0178641	0.00785356	0.0204884	0.0133806	0.00794169	0.00343291	0.0603929	0.0147919	0.016215	0.0269696	0.0241393	0.00849734	0.0207009	0.0101006	0.00780491	1.57464
17	1	-1311.523	-1442.814	131.2906	0.8030499	1.245253	0.010848	0.00271538	0.0059285	0.0251854	0.00306081	0.0101663	0.0318564	0.0384712	0.0162234	0.00117998	0.00394606	0.0600583	0.034241	0.0178766	0.00989204	0.0131926	0.00838164	0.00584872	0.000737258	0.0062766	0.0110187	0.00935855	0.0263628	0.0214676	0.0290422	0.0166258	0.00439908	0.0353914	0.00554949	0.00543081	0.000820401	0.0411735	0.0357471	0.0211191	0.00405163	0.000347376	0.0188509	0.0159616	0.000699182	0.00558102	0.0367278	0.0236252	0.0105287	0.00633101	0.010354	0.0620432	0.00275349	0.0138483	0.00691184	0.00509481	0.00640566	0.0168795	0.0584291	0.0642768	0.0697392	0.111009	0.00388671	0.0238908	0.0141775	0.0307142	0.0441009	0.00486103	0.00993646	0.0156068	0.0205309	0.0379055	0.0350647	0.00264708	0.00220383	5.80955e-05	0.00631519	0.106115	0.00552675	0.00775669	0.0268959	0.00605496	0.00736715	0.183158	0.53982	1.03116	2.24586	0.00708249	0.00177284	0.00387064	0.0164432	0.00199837	0.00663746	0.0207987	0.0251173	0.010592	0.000770397	0.00257633	0.0392113	0.0223555	0.0116714	0.00645839	0.00861328	0.00547227	0.00381855	0.000481347	0.00409791	0.00719395	0.00611008	0.017212	0.0140159	0.0189613	0.0108548	0.00287211	0.0231066	0.00362319	0.00354571	0.000535629	0.0268817	0.0233389	0.0137884	0.00264526	0.000226797	0.0123075	0.0104212	0.000456487	0.00364377	0.0239791	0.0154246	0.00687406	0.00413344	0.00676003	0.0405072	0.00179772	0.00904137	0.00451265	0.00332633	0.00418218	0.0110204	0.0381476	0.0419655	0.0455318	0.0724762	0.00253758	0.015598	0.00925628	0.0200529	0.0287929	0.00317371	0.00648739	0.0101895	0.0134044	0.024748	0.0228933	0.00172825	0.00143886	3.79298e-05	0.00412311	0.069281	0.00360834	0.00506425	0.01756	0.00395321	0.00480992	1.531658
18	0	-1320.4	-1451.195	130.7948	1.184293	0.8443853	0.01843	0.00308857	0.0200005	0.0109516	0.0126887	4.10247e-05	0.0159539	0.0527118	0.00285834	0.00123279	0.00392601	0.0316764	0.0377716	0.0331494	0.01993	0.00623728	0.00779464	0.00331286	0.000940693	0.00351702	0.0263226	0.0107129	0.0234186	0.0106814	0.0284442	0.0145337	0.00432506	0.016333	0.00754439	0.00117445	0.00501882	0.0073756	0.0155135	0.0161001	0.0203094	0.00925911	0.00134532	0.0101782	0.0143315	0.0357014	0.0463991	0.0480614	0.0111817	0.0715878	0.0473837	0.0005517	0.0298176	0.0497085	0.0899557	0.00339428	0.00278358	0.0121219	0.081159	0.0202003	0.0477923	0.00942264	0.0207973	0.0013653	0.0696123	0.00431553	0.00156337	0.0282036	0.0356392	0.0047026	0.024392	0.014124	0.0142369	0.0158109	0.0444282	0.0209257	0.0426862	0.0693956	0.0339682	0.0147672	0.0204741	0.0237542	0.00468222	0.104962	0.424408	0.968533	2.5021	0.0111955	0.00187618	0.0121495	0.00665266	0.00770785	2.49208e-05	0.00969135	0.0320202	0.00173632	0.000748871	0.00238489	0.0192421	0.0229447	0.0201369	0.0121067	0.00378889	0.00473492	0.00201243	0.000571432	0.00213644	0.0159899	0.00650763	0.0142258	0.00648854	0.0172787	0.00882862	0.0026273	0.00992163	0.0045829	0.000713427	0.00304873	0.00448037	0.0094238	0.00978013	0.0123371	0.00562453	0.000817226	0.00618283	0.00870578	0.0216871	0.0281855	0.0291953	0.00679245	0.0434866	0.0287837	0.000335135	0.018113	0.0301959	0.0546444	0.00206189	0.00169091	0.00736356	0.0493007	0.0122709	0.0290319	0.00572387	0.0126335	0.000829361	0.0422866	0.0026215	0.000949683	0.0171325	0.0216494	0.00285663	0.0148171	0.00857974	0.00864832	0.00960449	0.0269883	0.0127115	0.0259301	0.042155	0.0206343	0.00897048	0.0124372	0.0144297	0.00284426	1.646202
19	1	-1309.221	-1440.034	130.8127	1.514198	0.6604154	0.0153627	0.00520201	0.0156175	0.00556095	0.00949558	0.0126823	0.0233919	0.0267466	0.0169121	0.000991381	0.00423497	0.0458284	0.0139719	0.0308633	0.00300917	0.00879762	0.000803085	0.00446295	0.00267915	0.0188189	0.00925463	0.00982275	0.0228142	0.00886715	0.0251897	0.0232735	0.0063709	0.00991265	0.0055621	0.00460464	0.00118718	0.0123487	0.0280121	0.00465725	0.000861796	0.000244907	0.0126983	0.0323498	0.000126277	0.00479605	0.0280257	0.0374236	0.0259097	0.0170327	0.0148485	0.015758	0.00748172	0.00403419	0.0045672	0.0115058	0.00488793	0.0247571	0.0410441	0.0524327	0.113184	0.091873	0.0100051	0.0287749	0.0322316	0.00386886	0.0336518	0.00705352	0.000548336	0.00813717	0.00257013	0.0349227	0.0267566	0.00173537	0.000387284	0.00279959	0.00550708	0.0827418	0.0091705	0.00526814	0.0107155	0.00677448	0.00162564	0.0657615	0.344239	0.909267	2.68073	0.011832	0.00400648	0.0120283	0.00428293	0.0073133	0.00976763	0.018016	0.0205997	0.0130254	0.000763541	0.00326169	0.035296	0.0107609	0.0237703	0.0023176	0.00677574	0.000618519	0.00343727	0.00206342	0.014494	0.00712772	0.00756528	0.017571	0.00682929	0.0194006	0.0179248	0.00490674	0.00763451	0.00428381	0.0035464	0.000914343	0.00951071	0.0215743	0.00358691	0.000663738	0.000188623	0.00978	0.0249152	9.72561e-05	0.00369382	0.0215848	0.0288229	0.0199551	0.0131183	0.011436	0.0121365	0.00576227	0.00310705	0.00351756	0.00886152	0.00376458	0.0190674	0.0316113	0.0403826	0.0871719	0.0707587	0.00770569	0.0221618	0.0248241	0.00297972	0.0259179	0.00543247	0.000422317	0.00626708	0.00197946	0.0268967	0.0206074	0.00133655	0.000298278	0.00215618	0.00424144	0.063726	0.00706293	0.00405741	0.00825288	0.00521756	0.00125203	1.298399
20	0	-1312.832	-1443.603	130.7709	1.550459	0.6449701	0.0371432	0.00202889	0.0130313	0.00863714	0.00179914	0.000495865	0.0196793	0.023894	0.00466891	0.00155641	0.00917131	0.0237165	0.0238782	0.0280613	0.00148864	0.00317658	0.000702545	0.00385162	0.00132379	0.00869472	0.0170748	0.0311079	0.00781251	0.00372432	0.0260752	0.00683016	0.0138348	0.0115281	0.00498877	7.98794e-05	0.00342084	0.0034978	0.0178781	0.00866212	0.0152059	0.0136523	0.0013769	0.00564932	0.00480563	0.00714943	0.0156215	0.0359842	0.00997731	0.0901514	0.0239372	0.000872987	0.00558602	0.0300376	0.067351	0.0127358	0.00310356	0.00907584	0.0674353	0.0132034	0.0357827	0.0255367	0.03206	0.00303957	0.0521197	0.00924942	0.0177802	0.0372209	0.0149354	0.00983003	0.00538933	0.00581605	0.00456419	0.00749691	0.0673116	0.0289701	0.0334516	0.0519574	0.0191197	0.00667864	0.00947608	0.0130736	0.00659899	0.0624961	0.336366	0.902635	2.6985	0.0284865	0.00155603	0.00999416	0.00662415	0.00137983	0.000380298	0.0150928	0.0183252	0.00358077	0.00119367	0.00703383	0.0181891	0.0183131	0.0215213	0.00114169	0.00243624	0.000538808	0.00295395	0.00101527	0.00666831	0.0130953	0.0238578	0.00599171	0.00285632	0.0199981	0.00523831	0.0106105	0.00884131	0.00382608	6.12625e-05	0.00262357	0.00268259	0.0137114	0.00664331	0.011662	0.0104705	0.001056	0.00433268	0.00368562	0.00548317	0.0119807	0.0275977	0.00765198	0.0691405	0.0183584	0.000669527	0.00428413	0.023037	0.0516541	0.00976759	0.00238024	0.0069606	0.0517187	0.0101262	0.0274431	0.0195851	0.024588	0.00233116	0.0399726	0.00709373	0.0136363	0.0285461	0.0114545	0.00753902	0.00413328	0.00446055	0.00350045	0.00574966	0.0516238	0.0222183	0.0256553	0.0398481	0.0146636	0.00512211	0.00726757	0.0100267	0.00506102	1.303886
21	1	-1317.482	-1448.3	130.8184	1.453657	0.68792	0.0169683	0.00569573	0.0257912	0.0137831	0.0179884	0.00387194	0.0148658	0.0380969	0.0116434	0.000853588	0.0046369	0.0495087	0.017283	0.0101103	0.00514619	0.0039032	0.000594256	0.00764018	0.00143567	0.020605	0.0122039	0.0188463	0.0171906	0.0174087	0.0175939	0.0251298	0.00697555	0.00679617	0.00412382	0.00504166	0.00565632	0.0151381	0.0162357	0.00677295	0.0112358	0.00010547	0.0204687	0.0354201	7.97418e-05	0.000875672	0.00826036	0.048869	0.0212886	0.0102012	0.0199693	0.0120022	0.000497378	0.00717769	0.00658008	0.0178994	0.00384218	0.0271067	0.0356811	0.072066	0.0743074	0.121884	0.0135338	0.0315058	0.0149018	0.0124215	0.0422983	0.00458745	0.00246398	0.00965394	0.00428924	0.0544532	0.0117225	0.000836836	0.000395098	0.00647136	0.00602975	0.063758	0.00866118	0.012477	0.042734	0.00700305	0.00169601	0.07161	0.357774	0.920308	2.65031	0.0125389	0.00420893	0.0190588	0.0101852	0.0132928	0.00286122	0.0109853	0.0281522	0.00860408	0.00063077	0.0034265	0.0365851	0.0127715	0.00747113	0.00380284	0.00288432	0.000439133	0.00564581	0.00106091	0.0152263	0.00901823	0.0139267	0.0127032	0.0128644	0.0130012	0.01857	0.00515468	0.00502212	0.00304735	0.0037256	0.00417981	0.0111865	0.0119976	0.00500496	0.00830288	7.79385e-05	0.0151256	0.0261741	5.89263e-05	0.000647089	0.0061041	0.0361124	0.0157315	0.00753828	0.0147566	0.00886915	0.000367544	0.00530405	0.00486244	0.013227	0.00283923	0.0200309	0.026367	0.0532541	0.0549104	0.0900681	0.0100009	0.0232816	0.0110119	0.00917903	0.0312569	0.00338996	0.00182079	0.0071339	0.00316959	0.0402389	0.00866248	0.000618391	0.000291963	0.0047821	0.00445576	0.0471148	0.0064003	0.00922004	0.0315788	0.00517499	0.00125329	1.353248
22	0	-1309.319	-1440.571	131.252	0.8471543	1.180423	0.057643	0.00052441	0.00752231	0.0160235	0.00387826	0.00621603	0.0508135	0.0277513	0.0154272	0.00316754	0.00789988	0.0587526	0.0286706	0.0299824	0.00648709	0.00196834	0.0016952	0.00947477	0.00167027	0.00763676	0.00194153	0.0131028	0.00760156	0.00395129	0.0310814	0.0118717	0.0105003	0.00520775	0.0044186	8.45747e-05	0.0016445	0.00394909	0.0207642	0.0269194	0.00979081	0.0140609	0.00062683	0.0065613	0.00524267	0.0145379	0.0146075	0.0417932	0.00809162	0.0923548	0.00744605	0.00101391	0.00648778	0.0741237	0.0736529	0.00678474	0.00956959	0.00802667	0.0743313	0.0112977	0.0419368	0.0176863	0.033573	0.00629097	0.0562161	0.0115952	0.0200958	0.0288311	0.0343933	0.00543296	0.0230863	0.00434498	0.00113684	0.00821321	0.121242	0.00950415	0.0209403	0.0441743	0.0254997	0.00633983	0.0113188	0.0151841	0.0124933	0.171487	0.524992	1.02447	2.27905	0.0377696	0.000343611	0.00492887	0.0104991	0.00254116	0.00407295	0.0332947	0.0181836	0.0101084	0.00207548	0.00517626	0.0384967	0.0187859	0.0196455	0.00425056	0.00128972	0.00111075	0.00620818	0.00109441	0.00500386	0.00127216	0.00858539	0.00498079	0.00258901	0.0203656	0.00777875	0.00688016	0.00341229	0.00289521	5.54161e-05	0.00107753	0.00258757	0.0136054	0.0176385	0.00641526	0.00921319	0.00041072	0.00429918	0.00343517	0.00952569	0.00957129	0.0273843	0.0053019	0.0605139	0.0048789	0.00066435	0.00425101	0.0485683	0.0482598	0.00444559	0.00627032	0.00525934	0.0487043	0.00740261	0.0274784	0.0115886	0.0219981	0.00412205	0.0368347	0.00759757	0.0131674	0.0188911	0.0225356	0.00355986	0.0151269	0.00284697	0.000744897	0.00538157	0.0794415	0.00622743	0.0137208	0.0289445	0.0167083	0.00415407	0.00741647	0.00994914	0.00818601	1.526174
