Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_inv	alpha_morpho	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	relative_bl[1]	relative_bl[2]	relative_bl[3]	relative_bl[4]	relative_bl[5]	relative_bl[6]	relative_bl[7]	relative_bl[8]	relative_bl[9]	relative_bl[10]	relative_bl[11]	relative_bl[12]	relative_bl[13]	relative_bl[14]	relative_bl[15]	relative_bl[16]	relative_bl[17]	relative_bl[18]	relative_bl[19]	relative_bl[20]	relative_bl[21]	relative_bl[22]	relative_bl[23]	relative_bl[24]	relative_bl[25]	relative_bl[26]	relative_bl[27]	tree_length
174	0	-717.8287	-745.419	27.59033	4.851747	0.2061113	0.271596	0.157519	0.0518277	0.130776	0.0296295	0.0680924	0.102522	0.00212608	0.112497	0.130688	0.161655	0.0408492	0.0387978	0.0624287	0.0592915	0.0874469	0.0149532	0.0175408	0.0252707	0.154849	0.013424	0.0378133	0.217492	0.0149093	0.0787761	0.223085	0.0340185	0.000651871	0.0373738	0.399419	3.56256	0.116073	0.0673193	0.0221498	0.0558901	0.0126629	0.0291009	0.043815	0.000908632	0.0480782	0.0558526	0.0690872	0.0174579	0.0165812	0.0266804	0.0253396	0.0373725	0.0063906	0.00749648	0.0108	0.0661784	0.00573707	0.0161604	0.0929502	0.00637183	0.0336668	0.0953404	0.0145386	2.339873
175	1	-704.67	-731.6196	26.94955	0.28074	3.562014	1.08218	0.541837	0.216928	0.240216	0.204193	0.0925949	0.127982	0.0934328	0.537507	0.0820167	0.89766	0.00541774	0.372865	0.172432	0.190148	0.254017	0.070893	0.267929	0.372945	0.0954975	0.0340011	0.172282	0.331407	0.272888	0.17918	0.465827	0.177382	0.428554	0.758557	1.08417	1.72872	0.143304	0.0717508	0.0287259	0.0318097	0.0270394	0.0122615	0.0169475	0.0123725	0.0711773	0.0108608	0.118869	0.000717425	0.0493752	0.0228336	0.0251797	0.0336372	0.00938773	0.0354795	0.0493859	0.0126459	0.00450246	0.0228138	0.0438853	0.0361361	0.0237272	0.0616854	0.0234892	7.551658
176	0	-708.8176	-732.5356	23.71801	9.225408	0.1083963	0.3205	0.136822	0.0161761	0.10613	0.0766989	0.0606867	0.0701645	0.00163735	0.081277	0.0706937	0.116793	0.0664918	0.0742026	0.042055	0.0509175	0.0961911	0.0955635	0.0323064	0.0339036	0.036781	0.00969861	0.00944274	0.0401797	0.0529041	0.0569144	0.0354607	0.047938	1.53882e-06	0.00184157	0.117011	3.88115	0.174324	0.0744195	0.00879841	0.0577255	0.0417175	0.0330082	0.0381634	0.000890574	0.0442076	0.0384512	0.0635253	0.0361657	0.0403598	0.0228742	0.0276947	0.0523196	0.0519782	0.0175719	0.0184406	0.0200056	0.0052752	0.00513603	0.0218543	0.0287752	0.0309564	0.0192875	0.0260741	1.838531
177	1	-717.0927	-744.6406	27.54793	0.1082707	9.236107	1.06378	0.553534	0.103415	0.303423	0.0982612	0.116959	0.0978101	0.113704	0.230257	0.268055	0.835743	0.00223302	0.26076	0.0444482	0.165142	0.224304	0.0152561	0.124737	0.371712	0.182759	0.0529592	0.198092	0.420355	0.363386	0.0254371	0.787161	0.102069	0.618145	0.864644	1.07392	1.44329	0.149287	0.0776807	0.0145129	0.0425812	0.0137896	0.0164136	0.0137263	0.0159567	0.0323134	0.0376177	0.117285	0.000313373	0.036594	0.00623769	0.0231753	0.0314779	0.00214098	0.0175051	0.0521646	0.0256477	0.00743209	0.0277994	0.0589909	0.0509962	0.00356975	0.110467	0.0143239	7.125754
178	0	-711.7801	-738.3238	26.54373	6.320675	0.158211	0.188717	0.162941	0.0119808	0.170851	0.0940325	0.0465521	0.0803339	0.000224284	0.109536	0.0474277	0.0864569	0.132388	0.0912709	0.0869457	0.04336	0.11764	0.0100392	0.0552083	0.0368881	0.0255614	0.0199894	0.0100322	0.0990194	0.0763104	0.0604673	0.0222121	0.0311608	8.5644e-05	0.0136555	0.26643	3.71983	0.0984159	0.0849735	0.00624799	0.0890988	0.0490379	0.0242769	0.0418941	0.000116964	0.0571232	0.0247336	0.0450873	0.0690402	0.0475977	0.0453422	0.0226122	0.0613492	0.00523543	0.0287911	0.0192371	0.0133302	0.0104245	0.00523179	0.0516386	0.0397959	0.0315337	0.0115836	0.0162503	1.917546
179	1	-701.2884	-730.5948	29.30646	0.08741704	11.43942	0.609987	0.362521	0.169598	0.227617	0.0401498	0.228227	0.067648	0.0852964	0.393755	0.0740577	0.626945	0.0240724	0.195613	0.117219	0.148619	0.0592034	0.0636527	0.101637	0.261734	0.137099	0.106108	0.401589	0.229272	0.281753	0.045713	0.275909	0.0530837	0.653143	0.880759	1.06957	1.39653	0.11321	0.067282	0.0314765	0.0422446	0.00745159	0.0423578	0.0125551	0.0158306	0.073079	0.0137447	0.116358	0.00446771	0.0363047	0.0217553	0.0275829	0.0109879	0.0118136	0.0188634	0.0485765	0.0254449	0.019693	0.0745328	0.0425517	0.0522919	0.0084841	0.0512073	0.00985205	5.38808
180	0	-711.2765	-737.5532	26.27668	6.929733	0.1443057	0.23655	0.137864	0.00774453	0.0403399	0.0554013	0.0447771	0.0494724	4.44445e-05	0.060293	0.0456194	0.139655	0.128496	0.0383949	0.0759644	0.068394	0.0420461	0.00552995	0.0531033	0.0563186	0.00605126	0.0791862	0.018099	0.0952439	0.0469153	0.0153381	0.0212254	0.00747802	3.68901e-05	0.00897951	0.224589	3.76639	0.150139	0.0875022	0.00491546	0.0256038	0.0351633	0.0284201	0.0314002	2.8209e-05	0.038268	0.0289547	0.0886389	0.0815564	0.0243693	0.0482147	0.0434098	0.0266867	0.00350986	0.0337047	0.0357455	0.00384074	0.0502596	0.0114874	0.0604514	0.0297772	0.00973513	0.0134718	0.00474631	1.575545
181	1	-708.7213	-737.784	29.06269	0.01616334	61.86841	0.685743	0.214392	0.158043	0.273042	0.0880811	0.205411	0.240119	0.0850295	0.457256	0.0985872	0.664284	0.0577486	0.229933	0.160653	0.172587	0.0503698	0.0574361	0.0814771	0.464873	0.059632	0.12322	0.228742	0.38982	0.0577309	0.110978	0.237465	0.0504426	0.843342	0.954235	1.03654	1.16589	0.12024	0.0375923	0.0277118	0.047876	0.0154444	0.0360175	0.0421032	0.0149094	0.0801768	0.0172866	0.116478	0.0101258	0.0403173	0.0281695	0.0302619	0.00883201	0.010071	0.0142865	0.0815125	0.0104561	0.0216057	0.0401084	0.0683524	0.0101227	0.0194592	0.041638	0.00884478	5.703097
182	0	-713.6597	-739.2989	25.63921	7.057628	0.1416907	0.208435	0.204498	0.00779382	0.00991432	0.0179947	0.0664193	0.035683	0.0001081	0.197164	0.0877134	0.176015	0.177832	0.0216885	0.116904	0.0634592	0.0623683	0.0120679	0.0873904	0.0303028	0.0163493	0.0905301	0.0367474	0.114601	0.0695909	0.0227516	0.0957682	0.0550274	3.09087e-05	0.00822219	0.216642	3.7751	0.0999632	0.0980749	0.00373783	0.00475481	0.00863006	0.031854	0.0171132	5.18438e-05	0.0945579	0.0420664	0.0844147	0.0852864	0.0104016	0.0560659	0.0304344	0.0299112	0.00578762	0.0419115	0.0145329	0.00784095	0.0434173	0.0176237	0.0549613	0.0333751	0.0109114	0.0459294	0.0263906	2.085117
183	1	-708.1098	-735.7485	27.63866	0.3389341	2.950426	0.976889	0.348712	0.152461	0.390668	0.0783607	0.10927	0.128624	0.0756459	0.327533	0.0482178	0.590975	0.0133864	0.346583	0.215985	0.325502	0.0503878	0.0181719	0.422748	0.413571	0.0130973	0.0982347	0.26646	0.667546	0.26125	0.0172578	0.373971	0.0728489	0.38539	0.728746	1.08226	1.8036	0.143568	0.0512483	0.0224063	0.0574143	0.0115162	0.0160588	0.0189031	0.0111173	0.0481358	0.00708632	0.0868525	0.00196733	0.0509354	0.0317421	0.0478373	0.00740522	0.00267062	0.062129	0.0607803	0.00192484	0.014437	0.0391602	0.0981057	0.0383946	0.00253629	0.0549605	0.0107062	6.804357
184	0	-709.4614	-733.5877	24.12631	8.407729	0.1189382	0.352163	0.170644	0.146418	0.00245675	0.0372127	0.0908109	0.0105343	0.000457256	0.122309	0.104366	0.209294	0.109924	0.0622113	0.122432	0.0657238	0.0116069	0.0342627	0.0729235	0.0134566	0.00850407	0.113257	0.0306641	0.0956292	0.0440734	0.052142	0.11147	0.0529622	4.77265e-06	0.00323966	0.147753	3.849	0.156662	0.0759125	0.0651352	0.0010929	0.0165543	0.0403979	0.00468628	0.000203414	0.0544103	0.0464278	0.0931061	0.0489006	0.0276752	0.0544648	0.0292377	0.00516343	0.015242	0.0324406	0.00598628	0.0037831	0.0503834	0.0136412	0.0425414	0.0196064	0.0231958	0.0495883	0.0235607	2.24791
185	1	-702.6087	-729.9637	27.355	0.1601677	6.243454	1.45564	0.321073	0.408494	0.0791375	0.098138	0.307334	0.155702	0.0305782	0.417335	0.107482	0.483418	0.0773703	0.425143	0.228758	0.189255	0.0396616	0.0370206	0.284665	0.363031	0.00696584	0.319603	0.217029	0.499725	0.307868	0.152419	0.161025	0.0929169	0.546747	0.828743	1.08071	1.5438	0.200314	0.0441836	0.0562138	0.0108903	0.013505	0.0422929	0.0214265	0.00420794	0.0574304	0.0147909	0.0665243	0.0106471	0.058505	0.0314799	0.0260438	0.00545793	0.0050945	0.0391734	0.0499576	0.000958586	0.0439813	0.0298659	0.0687683	0.0423665	0.0209748	0.0221591	0.0127865	7.266789
186	0	-712.6669	-736.2303	23.56334	9.11932	0.1096573	0.203476	0.121797	0.130089	0.0704099	0.0221711	0.0540718	0.0011922	0.0019814	0.147048	0.063421	0.1825	0.167305	0.135302	0.121702	0.0257271	0.0100739	0.0280767	0.0717132	0.0519766	0.023086	0.0881686	0.0226348	0.0940421	0.0674337	0.0512766	0.115465	0.0271486	1.78226e-06	0.00198165	0.120612	3.8774	0.096926	0.0580184	0.0619682	0.0335398	0.0105612	0.0257572	0.000567907	0.000943841	0.0700467	0.0302107	0.0869342	0.0796957	0.0644514	0.0579731	0.0122551	0.00479871	0.0133744	0.0341607	0.0247591	0.010997	0.0419992	0.0107821	0.0447971	0.0321221	0.0244257	0.055002	0.0129323	2.099291
187	1	-706.3462	-734.1973	27.85118	0.239745	4.171099	0.965144	0.45765	0.394778	0.0300906	0.0555855	0.414806	0.150474	0.0381575	0.504233	0.0829288	0.270167	0.283927	0.311701	0.164885	0.182901	0.0475579	0.0852785	0.171329	0.350842	0.0208162	0.481602	0.17378	0.403928	0.297531	0.0899938	0.160584	0.100356	0.463521	0.780926	1.08434	1.67122	0.144245	0.0683975	0.0590011	0.00449716	0.00830747	0.0619944	0.022489	0.00570279	0.0753597	0.012394	0.0403775	0.042434	0.0465849	0.0246427	0.0273352	0.00710771	0.0127452	0.0256057	0.0524347	0.00311106	0.0719773	0.0259721	0.0603686	0.0444672	0.0134499	0.024	0.0149986	6.691026
188	0	-716.9436	-739.4644	22.52083	10.16184	0.09840741	0.190442	0.175081	0.122643	0.0546168	0.0244535	0.0626705	0.0297213	0.00169984	0.139933	0.0603523	0.0993654	0.180572	0.0987928	0.0727262	0.00696727	0.0207452	0.0488791	0.0682432	0.0898578	0.0273287	0.0839024	0.0458999	0.0966311	0.103451	0.0450693	0.0628477	0.0863987	4.20813e-07	0.000963955	0.0895065	3.90953	0.0907172	0.0834001	0.0584213	0.0260168	0.0116485	0.0298532	0.0141578	0.00080972	0.0666573	0.0287489	0.0473328	0.0860155	0.0470601	0.0346432	0.00331887	0.00988201	0.0232836	0.0325077	0.0428039	0.0130181	0.039967	0.0218645	0.0460304	0.0492791	0.0214688	0.0299376	0.0411561	2.099291
189	1	-706.2668	-734.9794	28.71262	0.332893	3.003968	0.836653	0.572406	0.0507969	0.0436596	0.124058	0.321957	0.0609397	0.0296165	0.257168	0.114824	0.390043	0.220374	0.214987	0.349661	0.141961	0.0883759	0.0569845	0.309733	0.3149	0.162856	0.373802	0.189823	0.172476	0.0388236	0.0829146	0.12464	0.0920078	0.389569	0.731747	1.08254	1.79615	0.145849	0.0997842	0.00885512	0.00761092	0.0216264	0.0561249	0.0106233	0.00516287	0.0448306	0.0200166	0.067994	0.0384164	0.0374774	0.0609543	0.0247472	0.0154061	0.00993378	0.0539939	0.0548946	0.0283897	0.0651627	0.0330907	0.0300666	0.00676789	0.014454	0.0217277	0.0160392	5.736439
190	0	-721.2406	-747.9011	26.66053	6.337054	0.157802	0.157664	0.134248	0.0933013	0.114702	0.0293031	0.0531037	0.0441634	0.00263786	0.0620005	0.0320257	0.0357512	0.270663	0.0757518	0.055266	0.017791	0.0108643	0.0385409	0.0773858	0.0360587	0.020955	0.091348	0.0218592	0.0908835	0.0528004	0.0389936	0.0626662	0.0636403	8.37262e-05	0.0135025	0.265213	3.7212	0.0883584	0.0752354	0.0522882	0.0642817	0.0164221	0.0297605	0.0247502	0.00147832	0.0347465	0.0179479	0.0200358	0.151686	0.042453	0.0309723	0.00997045	0.00608861	0.0215992	0.0433687	0.0202081	0.0117436	0.0511935	0.0122504	0.0509331	0.0295905	0.0218529	0.0351195	0.0356654	1.784368
191	1	-705.8526	-733.5161	27.66358	0.3614367	2.766736	0.619277	0.748422	0.0804944	0.293185	0.08464	0.412809	0.199461	0.149468	0.329737	0.131553	0.448641	0.153298	0.0859488	0.180971	0.18202	0.108524	0.409086	0.17309	0.40376	0.182082	0.297288	0.35625	0.131393	0.0330776	0.296732	0.159811	0.105919	0.370371	0.717736	1.08109	1.8308	0.0916505	0.110764	0.0119129	0.0433902	0.0125264	0.061094	0.0295194	0.0221207	0.0487998	0.0194693	0.066397	0.0226875	0.0127201	0.026783	0.0269382	0.0160612	0.0605431	0.0256166	0.0597548	0.0269475	0.0439974	0.0527237	0.0194456	0.00489535	0.0439151	0.0236514	0.0156756	6.756937
192	0	-717.6926	-738.6441	20.95151	12.04722	0.08300669	0.178976	0.147425	0.0356287	0.104899	0.0394119	0.12638	0.0191158	0.00811542	0.0968318	0.014967	0.0758835	0.128803	0.0873623	0.0694641	0.0259398	0.0474156	0.0287064	0.0878465	0.139487	0.072894	0.0222403	0.0256347	0.103169	0.0430993	0.00421407	0.0171373	0.0321771	3.09065e-08	0.000261598	0.052111	3.94763	0.100367	0.0826733	0.0199799	0.0588252	0.0221015	0.0708718	0.0107198	0.00455098	0.0543015	0.00839323	0.0425541	0.0722304	0.0489912	0.0389542	0.0145466	0.0265898	0.016098	0.0492627	0.0782216	0.0408777	0.0124719	0.0143755	0.0578552	0.0241693	0.00236317	0.00961029	0.0180443	1.783225
193	1	-700.1766	-728.1357	27.95902	0.08915599	11.2163	1.13339	0.652369	0.133714	0.0944161	0.11626	0.359828	0.222297	0.0769487	0.494382	0.069914	0.391062	0.213559	0.246269	0.320365	0.155123	0.162569	0.217383	0.132961	0.597215	0.0644772	0.310682	0.181448	0.0463596	0.013108	0.0363618	0.0633252	0.22799	0.650038	0.879366	1.06998	1.40062	0.168314	0.0968801	0.0198573	0.0140213	0.0172652	0.0534363	0.0330122	0.0114273	0.0734182	0.0103826	0.0580747	0.0317146	0.0365722	0.0475758	0.0230365	0.0241423	0.0322825	0.0197454	0.0886894	0.00957519	0.0461379	0.0269459	0.00688463	0.00194661	0.00539991	0.00940411	0.0338577	6.733778
194	0	-714.7845	-736.631	21.84647	11.12644	0.08987599	0.16074	0.10414	0.00773258	0.0963392	0.0174196	0.0404359	0.0144104	0.0168944	0.0704354	0.0447808	0.0788039	0.0705114	0.0781771	0.0971905	0.0392876	0.0087839	0.0736442	0.0488611	0.125274	0.0402096	0.100891	0.0180128	0.0565254	0.150575	0.0295728	0.138415	0.0809762	1.10645e-07	0.000494669	0.0678785	3.93163	0.0888539	0.0575665	0.00427441	0.0532544	0.0096292	0.0223522	0.00796576	0.00933889	0.0389352	0.0247539	0.0435612	0.0389772	0.0432147	0.0537249	0.0217174	0.00485556	0.040709	0.0270094	0.069249	0.022227	0.0557703	0.00995712	0.0312461	0.0832347	0.0163472	0.0765128	0.044762	1.809039
195	1	-710.4214	-736.7974	26.37608	0.3465969	2.885196	1.28272	0.738322	0.253907	0.814845	0.0361371	0.190665	0.094133	0.0870871	0.335961	0.131067	0.750002	0.313585	0.163502	0.331076	0.0464541	0.258612	0.362244	0.194948	0.675901	0.174659	0.334561	0.0445761	0.0679754	0.0143452	0.0494626	0.0544941	0.258029	0.380181	0.724967	1.08189	1.81297	0.159161	0.0916115	0.0315049	0.101107	0.00448392	0.0236578	0.0116801	0.0108058	0.0416862	0.0162629	0.0930607	0.0389099	0.0202874	0.0410801	0.00576406	0.0320887	0.0449475	0.0241893	0.0838663	0.0216718	0.0415126	0.00553103	0.00843443	0.00177997	0.00613735	0.00676166	0.0320164	8.059274
196	0	-714.5798	-738.5414	23.96161	9.022486	0.1108342	0.188939	0.158434	0.0277276	0.0490509	0.0323152	0.0443313	0.0482291	0.0225708	0.0831631	0.0625088	0.0682631	0.0621379	0.0930057	0.0670339	0.0452624	0.0497136	0.0629099	0.0589022	0.100218	0.119932	0.0375737	0.0404446	0.0438023	0.0407281	0.0286148	0.130801	0.0312401	2.03794e-06	0.00211877	0.123994	3.87388	0.105091	0.0881237	0.0154226	0.027283	0.0179743	0.0246579	0.0268259	0.0125543	0.0462569	0.0347686	0.0379692	0.0345623	0.0517316	0.0372855	0.0251758	0.0276517	0.0349917	0.0327625	0.0557432	0.0667085	0.0208992	0.0224961	0.0243637	0.0226538	0.0159161	0.0727541	0.0173764	1.797853
197	1	-705.2132	-733.2088	27.99555	0.2083412	4.79982	0.998187	0.629376	0.215892	0.0663259	0.0313916	0.188279	0.205451	0.0431842	0.331757	0.276883	0.525399	0.294661	0.174897	0.326933	0.131377	0.173832	0.228977	0.118182	0.23771	0.174795	0.182061	0.0979573	0.225838	0.141165	0.220352	0.147473	0.189728	0.493545	0.799	1.08363	1.62382	0.151745	0.095678	0.0328199	0.0100829	0.00477217	0.0286223	0.0312327	0.00656487	0.0504338	0.0420919	0.0798714	0.0447945	0.0265879	0.0497005	0.019972	0.0264261	0.0348091	0.0179661	0.0361368	0.0265724	0.027677	0.0148915	0.034332	0.02146	0.033498	0.0224189	0.0288426	6.578064
198	0	-718.0024	-739.0308	21.02838	12.14038	0.08236975	0.162662	0.130368	0.0233928	0.0898759	0.0404254	0.0621178	0.0483041	0.034922	0.0663231	0.021141	0.0699291	0.0485578	0.0632991	0.0771619	0.0152579	0.040829	0.0751975	0.0721502	0.110325	0.113778	0.0395921	0.0562297	0.0271236	0.0160516	0.0258427	0.0453297	0.0370089	2.7165e-08	0.000245266	0.0507352	3.94902	0.100832	0.0808137	0.0145009	0.0557129	0.0250592	0.038506	0.0299431	0.0216477	0.0411128	0.013105	0.0433482	0.0301004	0.0392383	0.0478317	0.00945816	0.0253094	0.046614	0.044725	0.0683893	0.0705297	0.0245426	0.034856	0.0168136	0.0099502	0.0160195	0.0280993	0.0229413	1.613197
199	1	-703.7952	-731.8901	28.09492	0.1151726	8.682624	0.900682	0.870713	0.0358024	0.122189	0.130732	0.188548	0.205744	0.0082663	0.651801	0.277279	0.487943	0.295082	0.0729561	0.3274	0.196581	0.17408	0.0877207	0.11604	0.320412	0.197695	0.18009	0.123233	0.0265714	0.167341	0.155277	0.147683	0.103995	0.607511	0.859562	1.07512	1.45781	0.137051	0.132491	0.00544784	0.0185927	0.0198927	0.0286902	0.0313068	0.00125783	0.0991807	0.0421918	0.0742473	0.0449008	0.0111013	0.0498184	0.0299126	0.0264888	0.0133479	0.0176571	0.0487552	0.0300821	0.0274031	0.0187517	0.0040432	0.0254632	0.0236276	0.0224721	0.0158242	6.571856
200	0	-713.8354	-737.1422	23.3068	9.719063	0.1028906	0.394337	0.098094	0.0413508	0.0652369	0.029121	0.0636772	0.0645319	0.020903	0.159998	0.0264092	0.0940328	0.0535734	0.0406521	0.0300748	0.041339	0.0550615	0.0233987	0.0860103	0.0754302	0.135635	0.018665	0.0433434	0.0629698	0.00359262	0.00100119	0.0112457	0.016402	7.76883e-07	0.0013092	0.101605	3.89708	0.224554	0.0558594	0.0235471	0.037149	0.0165829	0.0362609	0.0367476	0.0119031	0.0911106	0.0150387	0.0535468	0.0305073	0.0231493	0.017126	0.0235404	0.0313547	0.0133243	0.0489784	0.0429536	0.0772372	0.0106287	0.0246818	0.0358581	0.00204581	0.000570126	0.00640383	0.00934009	1.756086
201	1	-712.7675	-740.9704	28.20289	0.1704613	5.866435	0.665133	0.483249	0.20155	0.166682	0.0344559	0.167726	0.227329	0.0268144	0.633656	0.267181	0.751022	0.508153	0.0987789	0.0800313	0.217206	0.192344	0.0526501	0.0659123	0.151871	0.214637	0.185757	0.149797	0.0293591	0.412028	0.071261	0.239108	0.114905	0.534517	0.822148	1.08156	1.56178	0.103788	0.0754064	0.0314499	0.0260092	0.00537651	0.026172	0.0354726	0.00418413	0.098876	0.041691	0.11719	0.0792924	0.0154135	0.0124881	0.0338928	0.0300134	0.00821555	0.010285	0.0236981	0.033492	0.0289856	0.0233744	0.0045812	0.0642931	0.0111196	0.0373106	0.0179298	6.408598
202	0	-720.33	-744.1014	23.77139	8.979197	0.1113685	0.353581	0.0721264	0.123403	0.10078	0.020915	0.0542594	0.0734494	0.025138	0.0668122	0.0305905	0.112883	0.0223993	0.0895184	0.0342307	0.0698603	0.0649992	0.026811	0.0978959	0.0517771	0.154378	0.0371786	0.11482	0.0310606	0.00434658	0.00789062	0.119437	0.0708285	2.1638e-06	0.0021831	0.125536	3.87228	0.17406	0.0355063	0.0607488	0.049612	0.010296	0.0267108	0.0361575	0.0123749	0.0328902	0.015059	0.0555698	0.0110267	0.044068	0.0168511	0.0343907	0.0319977	0.0131985	0.048192	0.0254888	0.075997	0.0183022	0.0565234	0.0152905	0.00213973	0.00388438	0.0587961	0.0348673	2.03137
203	1	-710.9983	-739.1631	28.16475	0.1893451	5.281361	0.639591	0.425166	0.19381	0.243425	0.162897	0.23187	0.140371	0.0423044	0.333269	0.159943	0.998423	0.48864	0.115401	0.266348	0.208865	0.0329551	0.0105756	0.140624	0.109114	0.167152	0.178624	0.182251	0.0204387	0.23441	0.0972038	0.229926	0.374264	0.51336	0.810404	1.08278	1.59346	0.099503	0.0661442	0.0301516	0.0378703	0.0253423	0.0360726	0.0218379	0.00658141	0.0518476	0.0248828	0.155327	0.076019	0.0179532	0.0414364	0.0324937	0.00512692	0.00164527	0.0218773	0.0169752	0.0260043	0.027789	0.0283532	0.0031797	0.0364679	0.0151223	0.0357703	0.0582253	6.427863
204	0	-717.8723	-742.8901	25.01781	7.985907	0.1252206	0.162286	0.0764982	0.0683523	0.129112	0.0439295	0.0550593	0.0430622	0.0127999	0.0978231	0.0355165	0.0905335	0.0485754	0.0257816	0.123841	0.0560288	0.0387985	0.054073	0.0752877	0.0159468	0.0370893	0.0208646	0.147713	0.0695527	0.0127916	0.00649647	0.0336085	0.196815	8.55653e-06	0.00433477	0.166585	3.82907	0.0912621	0.0430192	0.0384382	0.0726067	0.024704	0.0309629	0.0242162	0.00719807	0.0550113	0.0199729	0.050912	0.0273166	0.0144984	0.0696426	0.0315081	0.0218185	0.0304082	0.0423384	0.00896779	0.0208574	0.0117333	0.0830673	0.0391133	0.00719345	0.00365332	0.0188999	0.11068	1.778236
205	1	-718.1743	-744.9482	26.77392	0.5467793	1.828892	0.571399	0.531856	0.314025	0.527559	0.195789	0.664629	0.187412	0.0728314	0.253112	0.275359	0.257017	0.292245	0.198675	0.396503	0.324252	0.00395775	0.00456896	0.359688	0.0023458	0.28777	0.0953325	0.238354	0.041885	0.494859	0.362522	0.327657	0.17965	0.271957	0.635491	1.06505	2.0275	0.0765822	0.0712824	0.0420874	0.0707064	0.0262408	0.0890775	0.025118	0.00976128	0.0339235	0.0369052	0.0344469	0.0391683	0.0266275	0.0531416	0.0434581	0.000530441	0.000612359	0.0482074	0.000314397	0.0385686	0.012777	0.0319456	0.00561367	0.0663238	0.0485873	0.0439145	0.0240778	7.461252
206	0	-716.3007	-740.4902	24.18951	8.791093	0.1137515	0.237108	0.110087	0.0839658	0.158605	0.0210756	0.0676364	0.0443571	0.0186214	0.0331877	0.0255737	0.111214	0.0246653	0.0233016	0.0450037	0.0159829	0.0130264	0.0432573	0.0620456	0.057951	0.0397115	0.0233918	0.132635	0.0595311	0.0191992	0.00862233	0.0798251	0.241773	2.8074e-06	0.00248605	0.132459	3.86505	0.131628	0.0611136	0.0466126	0.0880475	0.0116998	0.0375476	0.0246243	0.0103374	0.0184238	0.0141969	0.0617391	0.0136926	0.0129356	0.0249832	0.00887273	0.00723145	0.0240137	0.0344439	0.0321708	0.0220454	0.0129857	0.0736309	0.033048	0.0106582	0.00478658	0.0443139	0.134217	1.801354
207	1	-709.8836	-737.9746	28.09108	0.2995326	3.338535	0.508108	0.348882	0.485612	0.438899	0.193604	0.552935	0.133888	0.0112654	0.543	0.119486	0.377637	0.239053	0.165286	0.32631	0.0758748	0.00749726	0.0498166	0.323462	0.00214258	0.144843	0.268219	0.192699	0.0180208	0.411695	0.202406	0.186602	0.0640946	0.413867	0.748702	1.08374	1.75369	0.0794995	0.0545867	0.0759797	0.068671	0.0302916	0.0865131	0.0209484	0.00176261	0.0849588	0.018695	0.0590858	0.0374026	0.025861	0.051055	0.0118715	0.00117304	0.0077944	0.0506094	0.000335231	0.0226624	0.041966	0.03015	0.00281956	0.0644145	0.0316688	0.0291961	0.0100284	6.391337
208	0	-713.7491	-738.3486	24.59947	8.096174	0.1235151	0.357159	0.101678	0.0992233	0.109694	0.0190053	0.101882	0.0668157	0.0298934	0.057006	0.0185536	0.167523	0.0238285	0.049489	0.0189818	0.0903073	0.126262	0.0152283	0.0934601	0.0893849	0.0320842	0.00107755	0.0817908	0.0559729	0.02892	0.0129879	0.143836	0.0942589	7.34556e-06	0.00401711	0.161447	3.83453	0.171192	0.048736	0.0475594	0.0525783	0.00910957	0.0488336	0.0320259	0.0143284	0.0273239	0.00889306	0.0802966	0.0114214	0.0237209	0.00909828	0.0432858	0.0605196	0.00729917	0.044797	0.0428437	0.0153785	0.000516487	0.0392037	0.0268287	0.0138618	0.00622533	0.068943	0.0451798	2.086305
